imageName,URLLink,coordinates,imgDate,imageDisc
img_20170530_121654.jpg,http://kytcworkpictures.x10host.com/pictures/img_20170530_121654.jpg,"-82.68800935715987,38.5255126506087,0",2017/5/30,
pano_20170530_120116.jpg,http://kytcworkpictures.x10host.com/pictures/pano_20170530_120116.jpg,"-82.68798396743668,38.5241962073758,0",2017/5/30,
img_20170530_121211.jpg,http://kytcworkpictures.x10host.com/pictures/img_20170530_121211.jpg,"-82.68792309103844,38.5248823925159,0",2017/5/30,
img_20170530_120923.jpg,http://kytcworkpictures.x10host.com/pictures/img_20170530_120923.jpg,"-82.68772385642185,38.5243887435494,0",2017/5/30,
img_20170530_120835.jpg,http://kytcworkpictures.x10host.com/pictures/img_20170530_120835.jpg,"-82.68766549320665,38.5241228925008,0",2017/5/30,
img_20170815_152257.jpg,http://kytcworkpictures.x10host.com/pictures/img_20170815_152257.jpg,"-82.66039444444445,37.1639833333333,0",2017/8/15,
img_20170815_143807-pano.jpg,http://kytcworkpictures.x10host.com/pictures/img_20170815_143807-pano.jpg,"-82.65188114438676,37.1598796718153,0",2017/8/15,
img_20170815_142501.jpg,http://kytcworkpictures.x10host.com/pictures/img_20170815_142501.jpg,"-82.6517160320832,37.1600441395038,0",2017/8/15,
img_20170815_143023.jpg,http://kytcworkpictures.x10host.com/pictures/img_20170815_143023.jpg,"-82.65171603172389,37.1600507184363,0",2017/8/15,
img_20170815_140249.jpg,http://kytcworkpictures.x10host.com/pictures/img_20170815_140249.jpg,"-82.65161698010247,37.1598599254805,0",2017/8/15,
img_20170815_144734-pano.jpg,http://kytcworkpictures.x10host.com/pictures/img_20170815_144734-pano.jpg,"-82.65147663424162,37.1600112356943,0",2017/8/15,
pano_20170601_112112.jpg,http://kytcworkpictures.x10host.com/pictures/pano_20170601_112112.jpg,"-82.19176623502351,37.5578672775129,0",2017/6/1,
img_20170601_112701-mod.jpg,http://kytcworkpictures.x10host.com/pictures/img_20170601_112701-mod.jpg,"-82.1917066294798,37.557606787235,0",2017/6/1,
img_20170601_111844.jpg,http://kytcworkpictures.x10host.com/pictures/img_20170601_111844.jpg,"-82.19165644815165,37.5577565249072,0",2017/6/1,
img_20170601_111832.jpg,http://kytcworkpictures.x10host.com/pictures/img_20170601_111832.jpg,"-82.19162721277013,37.5577894077022,0",2017/6/1,
img_20170601_111955.jpg,http://kytcworkpictures.x10host.com/pictures/img_20170601_111955.jpg,"-82.19160972567106,37.557543869176,0",2017/6/1,
pano_20170601_111747.jpg,http://kytcworkpictures.x10host.com/pictures/pano_20170601_111747.jpg,"-82.19157616153639,37.5577640909579,0",2017/6/1,
P6290010 (West Bridge End).jpg,http://kytcworkpictures.x10host.com/pictures/P6290010 (West Bridge End).jpg,"-84.12203036837259,37.90001295935612,0",2016/6/29,
P6290014.jpg,http://kytcworkpictures.x10host.com/pictures/P6290014.jpg,"-84.12202680015203,37.90017098376458,0",2016/6/29,
P6290016 (Cracking in Stream Bed).jpg,http://kytcworkpictures.x10host.com/pictures/P6290016 (Cracking in Stream Bed).jpg,"-84.12195244413718,37.90014761448913,0",2016/6/29,
P6290018 (View of East Stream Edge).jpg,http://kytcworkpictures.x10host.com/pictures/P6290018 (View of East Stream Edge).jpg,"-84.12188797104393,37.9001105513851,0",2016/6/29,
P6290019 (looking Downstream).jpg,http://kytcworkpictures.x10host.com/pictures/P6290019 (looking Downstream).jpg,"-84.1219694307179,37.8999579966159,0",2016/6/29,
P6290023 (looking DownStream).JPG,http://kytcworkpictures.x10host.com/pictures/P6290023 (looking DownStream).JPG,"-84.1219694307179,37.8999579966159,0",2016/6/29,
PANO_20170503_114610.jpg,http://kytcworkpictures.x10host.com/pictures/PANO_20170503_114610.jpg,"-83.98308580297638,37.71821191958758,0",2017/5/3,
